type_real_state,url,title,location_string,location_latitude,location_longitude,date_publication,state,deliver,coin,views,price,expenses,discount,description_sup,description,pictures,advertiser_name,advertiser_codes,feature_rooms,feature_unities,feature_stotal,feature_scover,feature_bath,feature_parking,feature_toilete,feature_antique,general_features_xml,location_tree
departamento,https://www.plusvalia.com/propiedades/alquiler-departamento-kennedy-norte-norte-de-61653172.html,Alquiler Departamento - Kennedy Norte - Norte de Guayaquil,"Kennedy, Norte de Guayaquil, Guayaquil",-2.172464698320973,-79.89998721550603,5/1/2022,Alquiler,house_default,USD,49,1200.0,+ USD 1 Condominio/Alícuota,0,Departamento · 120m² · 3 Habitaciones · 1 Estacionamiento,"Máster Inmobiliario alquila departamento sin amoblar, en moderno condominio, con acabados de lujo, ubicado al norte de Guayaquil, sector Kennedy Norte, cerca del Ministerio de Relaciones Exteriores||- 120 metros cuadrados|- 3er Piso|- Ascensor|- Sala / Comedor|- Cocina|- 3 Dormitorios|- 2 Baños completos|- 1 Baño de servicio|- Bodega|- Parqueo cerrado|- Incluye alícuota: $189,00|- Sin amoblar||PRECIO: $1.200,00|CONDICIONES DE ARRENDAMIENTO: 2 MESES DE DEPÓSITO Y 1 MES DE ADELANTO||Para más información comuníquese con nosotros (JCRG)",https://img10.naventcdn.com/avisos/9/00/61/65/31/72/1200x1200/268031094.jpg|https://img10.naventcdn.com/avisos/9/00/61/65/31/72/1200x1200/268031106.jpg|https://img10.naventcdn.com/avisos/9/00/61/65/31/72/1200x1200/268031101.jpg|https://img10.naventcdn.com/avisos/9/00/61/65/31/72/1200x1200/268031104.jpg|https://img10.naventcdn.com/avisos/9/00/61/65/31/72/1200x1200/268031100.jpg,Máster Inmobiliario,Cód. del anunciante: 2G3DFM|Cód. Plusvalia: 61653172|Lic Prof: 007,3 Habitaciones,none,120 m² Total,120 m² Cubierta,2 Baños,1 Estacionamiento,none,10 Antigüedad,<general_features_xml><general_feature><title>Características generales</title><content>Ascensor(es)|: 1|Condominio|Piscina|Baño de servicio|: 1</content></general_feature><general_feature><title>Servicios</title><content>Area de lavandería</content></general_feature><general_feature><title>Ambientes</title><content>Bodega(s)|: 1|Closets|: 3</content></general_feature></general_features_xml>,Plusvalia->Departamento->Alquilar->Guayas->Guayaquil->Norte de Guayaquil->Alquiler Departamento - Kennedy Norte - Norte de Guayaquil
departamento,https://www.plusvalia.com/propiedades/alquiler-departamento-kennedy-norte-norte-guayaquil-63143519.html,"Alquiler Departamento Kennedy Norte, Norte Guayaquil","KENNEDY NORTE, Norte de Guayaquil, Guayaquil",-2.163102579661072,-79.89882330403982,21/1/2022,Alquiler,house_default,USD,120,420.0,+ USD 1 Condominio/Alícuota,0,Departamento · 80m² · 2 Habitaciones,"Alquilo Departamento Kennedy Norte de Guayaquil,|2 habitaciones con closet,|1 baño compartido,|Sala,|Comedor|Cocina tipo americano mesón granito, anaqueles altos y bajos,|Estacionamiento en vía publica, no garaje. ESTA UBICADO EN PLANTA BAJA.|Cerca de los principales centros comerciales del norte de Guayaquil.|Lcda. Doday Rodriguez Llamar 0-9-8-7-4-0-0-8-6-6",https://img10.naventcdn.com/avisos/resize/9/00/63/14/35/19/1200x1200/295412314.jpg|https://img10.naventcdn.com/avisos/resize/9/00/63/14/35/19/1200x1200/295412317.jpg|https://img10.naventcdn.com/avisos/resize/9/00/63/14/35/19/1200x1200/295412315.jpg|https://img10.naventcdn.com/avisos/resize/9/00/63/14/35/19/1200x1200/295412318.jpg|https://img10.naventcdn.com/avisos/resize/9/00/63/14/35/19/1200x1200/295412320.jpg,Doday Rodriguez,Cód. del anunciante: 2HSJDT|Cód. Plusvalia: 63143519|Lic Prof: G-684,2 Habitaciones,none,80 m² Total,80 m² Cubierta,1 Baño,none,none,A estrenar,<general_features_xml><general_feature><title>Características generales</title><content>Acabados de Lujo|Centros Comerciales Cercanos|Escuelas Cercanas|Niveles construidos|: 3|Cocina integral|Piso en el que se encuentra|: 0|Número de departamentos|: 6|Intercomunicador|Número de pisos|: 3|Closet|En condominio|page.posting.features.937</content></general_feature><general_feature><title>Servicios</title><content>Area de lavandería|Iluminación|Cisterna|Servicios básicos (agua/luz)</content></general_feature><general_feature><title>Ambientes</title><content>Closets|: 2|page.posting.features.905|page.posting.features.914</content></general_feature><general_feature><title>Exteriores</title><content>Cerramiento(s)</content></general_feature></general_features_xml>,"Plusvalia->Departamento->Alquilar->Guayas->Guayaquil->Norte de Guayaquil->Alquiler Departamento Kennedy Norte, Norte Guayaquil"
departamento,https://www.plusvalia.com/propiedades/alquiler-departamento-kennedy-nueva-norte-de-62115714.html,Alquiler Departamento - Kennedy Nueva - Norte de Guayaquil,"Kennedy Norte, Norte de Guayaquil, Guayaquil",-2.161382368037236,-79.89967399427935,1/12/2021,Alquiler,house_default,USD,313,300.0,+ USD 1 Condominio/Alícuota,0,Departamento · 60m² · 2 Habitaciones,"Máster Inmobiliario alquila departamento en planta baja ubicado en Kennedy Nueva, al norte de Guayaquil||- 60 metros cuadrados|- 3er piso|- Acceso con escaleras|- Cocina|- 2 Dormitorios|- 2 Baños completos|- Incluye: Agua||PRECIO: $300,00|CONDICIONES DE ARRENDAMIENTO: 1 MES DE DEPÓSITO Y 1 MES DE ADELANTO||Para más información comuníquese con nosotros (VM)",https://img10.naventcdn.com/avisos/9/00/62/11/57/14/1200x1200/276751926.jpg|https://img10.naventcdn.com/avisos/9/00/62/11/57/14/1200x1200/276751928.jpg|https://img10.naventcdn.com/avisos/9/00/62/11/57/14/1200x1200/276751932.jpg|https://img10.naventcdn.com/avisos/9/00/62/11/57/14/1200x1200/276751933.jpg|https://img10.naventcdn.com/avisos/9/00/62/11/57/14/1200x1200/276751927.jpg,Máster Inmobiliario,Cód. del anunciante: 2GKHDO|Cód. Plusvalia: 62115714|Lic Prof: 007,2 Habitaciones,none,60 m² Total,60 m² Cubierta,2 Baños,none,none,10 Antigüedad,<general_features_xml><general_feature><title>Ambientes</title><content>Closets|: 2</content></general_feature></general_features_xml>,Plusvalia->Departamento->Alquilar->Guayas->Guayaquil->Norte de Guayaquil->Alquiler Departamento - Kennedy Nueva - Norte de Guayaquil
departamento,https://www.plusvalia.com/propiedades/alquiler-departamento-moderno-en-kennedy-norte-atras-57114297.html,Alquiler Departamento Moderno en Kennedy Norte (Atrás del Wtc),"kennedy norte, Norte de Guayaquil, Guayaquil",-2.163102579661072,-79.89882330403982,19/1/2022,Alquiler,house_default,USD,68,800.0,none,0,Departamento · 160m² · 3 Habitaciones · 1 Estacionamiento,"Excelente departamento en segundo piso, con acabados modernos|Área útil:160m2|Características:|-Sala y comedor (con diseño en tumbado)|-Cocina tipo americano (extractor de olores, cocina de inducción, anaqueles, mesones de granito)|-Dormitorio master con walking closet y baño|-1 habitación con closet|-1 habitación con baño|-1 baño completo de visita|-1 cuarto de lavandería|-1 terraza cubierta pequeña|- 1 estacionamiento||Precio de alquiler: $800|Condiciones:|- Dos meses de garantía|- Contrato a partir de un año|- No se acepta mascotas||Informes:|Axel Solís|Telef.|Oficina:04-|Celular / whatsapp:",https://img10.naventcdn.com/avisos/9/00/57/11/42/97/1200x1200/140707332.jpg,INMOBILIARIA BARRAGAN (WTC),Cód. del anunciante: 2AFA9R|Cód. Plusvalia: 57114297|Lic Prof: 315,3 Habitaciones,none,none,160 m² Cubierta,3 Baños,1 Estacionamiento,none,2 Antigüedad,<general_features_xml><general_feature><title>Características generales</title><content>Terraza|Número de pisos|: 2|Closet|En condominio|Walk in closet</content></general_feature><general_feature><title>Servicios</title><content>Area de lavandería|Iluminación|Calefón|Extractor de olores</content></general_feature><general_feature><title>Ambientes</title><content>Patio|Closets|: 3|page.posting.features.906</content></general_feature></general_features_xml>,Plusvalia->Departamento->Alquilar->Guayas->Guayaquil->Norte de Guayaquil->Alquiler Departamento Moderno en Kennedy Norte (Atrás del Wtc)
departamento,https://www.plusvalia.com/propiedades/alquiler-departamento-moderno-en-san-lorenzo-con-vista-59561717.html,Alquiler Departamento Moderno en San Lorenzo con Vista Al Mar,"SALINAS SAN LORENZO, San Lorenzo, Salinas",-2.206155241276842,-80.96288060736826,26/1/2022,Alquiler,house_default,USD,117,1500.0,none,0,Departamento · 150m² · 3 Habitaciones · 2 Estacionamientos,"ALQUILER DEPARTAMENTO MODERNO EN SAN LORENZO CON VISTA AL MAR|Precio de alquiler por mes $2.000 / Fin de año $2.000 / año corrido $1.500|El departamento tiene 3 dormitorios - 3 baños completos - sala - comedor - cocina - dormitorio de servicio con baño - lavadora/secadora- 2 parqueos - 1 bodega - internet - directv para recarga - El edificio cuenta con piscina temperada - área social - jacuzzi - bajada directa al mar - Gimnasio - sala de cine - vapor y sauna - área para niños con mesa de ping pong y futbolín - guardiania las 24 horas con recepción, edificio moderno.|Los precios de alquiler incluyen alícuota.",https://img10.naventcdn.com/avisos/resize/9/00/59/56/17/17/1200x1200/231977676.jpg|https://img10.naventcdn.com/avisos/resize/9/00/59/56/17/17/1200x1200/231977677.jpg|https://img10.naventcdn.com/avisos/resize/9/00/59/56/17/17/1200x1200/231977673.jpg|https://img10.naventcdn.com/avisos/resize/9/00/59/56/17/17/1200x1200/231977665.jpg|https://img10.naventcdn.com/avisos/resize/9/00/59/56/17/17/1200x1200/231977672.jpg,MARIOLA SERRANO,Cód. del anunciante: AD48|Cód. Plusvalia: 59561717|Lic Prof: 456-G,3 Habitaciones,none,150 m² Total,150 m² Cubierta,3 Baños,2 Estacionamientos,none,3 Antigüedad,<general_features_xml><general_feature><title>Características generales</title><content>Amueblado/a|Ascensor(es)|: 2|Piscina|Baño de servicio|: 1|Cuartos de servicio</content></general_feature><general_feature><title>Servicios</title><content>Area de lavandería|Internet/Wifi|Aire acondicionado|Guardianía/Seguridad privada|Televisión por cable</content></general_feature><general_feature><title>Ambientes</title><content>Bodega(s)|: 1|Closets|: 3</content></general_feature></general_features_xml>,Plusvalia->Departamento->Alquilar->Santa Elena->Salinas->San Lorenzo->Alquiler Departamento Moderno en San Lorenzo con Vista Al Mar
departamento,https://www.plusvalia.com/propiedades/alquiler-departamento-norte-de-quito-ponceano-bajo-el-63102805.html,Alquiler Departamento Norte de Quito Ponceano Bajo El Condado,"john f kennedy, Ponceano, Quito",-0.1094605,-78.49166279999997,17/1/2022,Alquiler,house_default,USD,48,350.0,+ USD 36 Condominio/Alícuota,0,Departamento · 80m² · 2 Habitaciones · 1 Estacionamiento,"Bonito departamento en el sector del estadio de Liga el dpto tiene: 1 dormitorio con baño compartido social, habitación master completa, sala, comedor, cocina de inducción, 1 parqueadero, bodega cuarto de máquinas, área comunal con bbq.",https://img10.naventcdn.com/avisos/9/00/63/10/28/05/1200x1200/294718339.jpg|https://img10.naventcdn.com/avisos/9/00/63/10/28/05/1200x1200/294718343.jpg|https://img10.naventcdn.com/avisos/9/00/63/10/28/05/1200x1200/294718340.jpg|https://img10.naventcdn.com/avisos/9/00/63/10/28/05/1200x1200/294718338.jpg|https://img10.naventcdn.com/avisos/9/00/63/10/28/05/1200x1200/294718342.jpg,Residencia Inversiones,Cód. del anunciante: Gabriel Hwarts 0963731999|Cód. Plusvalia: 63102805,2 Habitaciones,none,80 m² Total,80 m² Cubierta,1 Baño,1 Estacionamiento,1 Medio baño,3 Antigüedad,<general_features_xml><general_feature><title>Características generales</title><content>Terraza|Baño de servicio|: 1</content></general_feature><general_feature><title>Servicios</title><content>Area de lavandería|Iluminación|Puertas eléctricas|Control de accesos|Sistema de alarma de seguridad|Servicios básicos (agua/luz)|Parrilla</content></general_feature><general_feature><title>Ambientes</title><content>Bodega(s)|: 1|Cuarto de máquinas|Closets|: 2|page.posting.features.905|page.posting.features.908|page.posting.features.914</content></general_feature><general_feature><title>Exteriores</title><content>Area de BBQ</content></general_feature></general_features_xml>,Plusvalia->Departamento->Alquilar->Pichincha->Quito->Ponceano->Alquiler Departamento Norte de Quito Ponceano Bajo El Condado
departamento,https://www.plusvalia.com/propiedades/alquiler-departamento-pb-en-sauces-2-cerca-al-59183682.html,Alquiler Departamento Pb en Sauces 2 (Cerca Al Megakiwi),"Sauces 2, av. Agustin Freire, Norte de Guayaquil, Guayaquil",-2.140465319993445,-79.88732991161308,20/1/2022,Alquiler,house_default,USD,63,350.0,none,0,Departamento · 85m² · 3 Habitaciones,"A media cuadra de la av. Agustín Freire, pasando el Colegio Tungurahua. Cerca del Megakiwi, C.C. Garzocentro, Terminal Terrestre y Aeropuerto.|Departamento planta baja en peatonal.|Características:|- Sala, comedor en un solo ambiente|- 1 baño completo|- Cocina semi-independiente|- 3 habitaciones con closet (sin puertas)|- Patio con: lavandería, baño de servicio.||** NO se acepta mascotas|** Parte posterior de la peatonal, existe una amplia zona de estacionamiento.||Precio de alquiler: $350|Se solicita solo un de deposito en garantía+el primer mes de arriendo||Contactarse con:|Axel Solis|Asesor Inmobiliario|INMOBILIARIA BARRAGAN|Celular/whatsapp:",https://img10.naventcdn.com/avisos/resize/9/00/59/18/36/82/1200x1200/295174194.jpg|https://img10.naventcdn.com/avisos/resize/9/00/59/18/36/82/1200x1200/295174199.jpg|https://img10.naventcdn.com/avisos/resize/9/00/59/18/36/82/1200x1200/225792802.jpg|https://img10.naventcdn.com/avisos/resize/9/00/59/18/36/82/1200x1200/225792804.jpg|https://img10.naventcdn.com/avisos/resize/9/00/59/18/36/82/1200x1200/295174193.jpg,INMOBILIARIA BARRAGAN (WTC),Cód. del anunciante: 2D1TJC|Cód. Plusvalia: 59183682|Lic Prof: 315,3 Habitaciones,none,none,85 m² Cubierta,1 Baño,none,1 Medio baño,10 Antigüedad,<general_features_xml><general_feature><title>Servicios</title><content>Area de lavandería</content></general_feature><general_feature><title>Ambientes</title><content>Patio|Closets|: 3</content></general_feature></general_features_xml>,Plusvalia->Departamento->Alquilar->Guayas->Guayaquil->Norte de Guayaquil->Alquiler Departamento Pb en Sauces 2 (Cerca Al Megakiwi)
departamento,https://www.plusvalia.com/propiedades/alquiler-departamento-puerto-santa-ana-61257383.html,Alquiler Departamento - Puerto Santa Ana,"Santana Lofts, Puerto Santa Ana, Guayaquil",-2.178734578685626,-79.87682825912475,16/9/2021,Alquiler,house_default,USD,54,1600.0,+ USD 280 Condominio/Alícuota,0,Departamento · 143m² · 2 Habitaciones · 2 Estacionamientos,"Departamento Semi amoblado|143 m2|Piso medio alto|2 dormitorios|Dormitorio Master (una cama de 2 plazas y media)|Dormitorio 2 (una cama de 2 plazas)|3 baños|Mamparas de vidrio en los baños|Terraza|Parqueo doble|Valor alquiler + alicuotas ($390)||Bondades del Edificio|• Un concepto funcional|• Caracterizado por tener amplios espacios, grandes ventanas e ingreso de luz natural|• En el 3er piso se encuentra su área social|• Zona recreativa con salón de eventos|• Salón de juegos para niños|• Piscina amplia y mediana|• Jaccuzzi|• Area BBQ|• Área Pet friendly|• Gym 100% dotado|• Se dispondrá de un circuito interno (Pista de jogging) para caminar o trotar con una hermosa vista del río y la ciudad|• Con espacios de recreación para adultos y niños|• Seguridad permanente|• Cerca de zonas comerciales, que harán confortable su vida.|• Zona para locales en la planta baja|• Ascensores con sistemas de control - a la entrada del edificio|• Circuito cerrado de TV y comunicación||Located 4 km from Saint Francis Church, Santana Lofts provides accommodation in Guayaquil with access to an outdoor pool, free Wi-Fi and a 24-hour front desk. The air-conditioned accommodation is 5 km from Malecon 2000.||Range of wellness facilities include while Santa Ana Hill Lighthouse is 2.6 km away. The nearest airport is José Joaquin de Olmedo International Airport, 5 km from the apartment",https://img10.naventcdn.com/avisos/9/00/61/25/73/83/1200x1200/295058553.jpg|https://img10.naventcdn.com/avisos/9/00/61/25/73/83/1200x1200/295058555.jpg|https://img10.naventcdn.com/avisos/9/00/61/25/73/83/1200x1200/295058556.jpg|https://img10.naventcdn.com/avisos/9/00/61/25/73/83/1200x1200/295058557.jpg|https://img10.naventcdn.com/avisos/9/00/61/25/73/83/1200x1200/295058558.jpg,PORTIKA MANAGER SOLUCIONES INTEGRALES INMOBILIARIAS,Cód. del anunciante: SL501|Cód. Plusvalia: 61257383,2 Habitaciones,none,143 m² Total,143 m² Cubierta,3 Baños,2 Estacionamientos,none,A estrenar,<general_features_xml><general_feature><title>Características generales</title><content>Ascensor(es)|: 3|Piscina|Terraza</content></general_feature><general_feature><title>Servicios</title><content>Area de lavandería|Gimnasio|Aire acondicionado|Guardianía/Seguridad privada|Parqueadero visitantes|Control de accesos|Video vigilancia|Sistema de alarma de seguridad|Calefón|Generador eléctrico|Cortinas/Persianas</content></general_feature><general_feature><title>Ambientes</title><content>Sala comunal|Area de eventos|Closets|: 2|Sala de estar</content></general_feature></general_features_xml>,Plusvalia->Departamento->Alquilar->Guayas->Guayaquil->Puerto Santa Ana->Alquiler Departamento - Puerto Santa Ana
departamento,https://www.plusvalia.com/propiedades/alquiler-departamento-puerto-santa-ana-62002266.html,Alquiler Departamento - Puerto Santa Ana,"Spazio, Puerto Santa Ana, Guayaquil",-2.177663674239795,-79.87694567922364,27/1/2022,Alquiler,house_default,USD,136,1900.0,+ USD 300 Condominio/Alícuota,0,Departamento · 127m² · 3 Habitaciones · 1 Estacionamiento,"Departamento Amoblado|Vista al Rio|Piso alto|127 m2|3 dormitorios|4 Baños|Balcón|1 parqueo|Valor alquiler + $300 de alícuotas|Disponible desde el 01 de enero||Bondades del Edificio:|• Cuenta con excelente vista al Río Guayas, ubicado en la zona más exclusiva de la ciudad de Guayaquil|• A 8 minutos del Aeropuerto y de centros comerciales, restaurantes, hoteles, oficinas, bancos, supermercado y con una maravillosa vista al río||Edificio moderno con excelentes acabados y en óptimas condiciones|• Seguridad las 24 horas|• Área social completa con piscina de borde infinito|• 4 Jacuzzis|• Gym al pie del río|• Sauna|• Área de juegos para niños|• Salón de eventos|• Área BBQ|• Sala de cine - karaoke|• Salón Ingles para recibir a sus invitados||Located 4 km from Saint Francis Church, Spazio provides accommodation in Guayaquil with access to an outdoor pool, free Wi-Fi and a 24-hour front desk. The air-conditioned accommodation is 5 km from Malecon 2000.||Range of wellness facilities include while Santa Ana Hill Lighthouse is 2.6 km away. The nearest airport is José Joaquin de Olmedo International Airport, 5 km from the apartment||The apartment features bedrooms flat-screen TV with satellite channels, an equipped kitchen with a microwave and a fridge, a washing machine, and 1 bathroom with a hot tub. Private parking is available at the apartment.",https://img10.naventcdn.com/avisos/9/00/62/00/22/66/1200x1200/274733997.jpg|https://img10.naventcdn.com/avisos/9/00/62/00/22/66/1200x1200/274733995.jpg|https://img10.naventcdn.com/avisos/9/00/62/00/22/66/1200x1200/274733987.jpg|https://img10.naventcdn.com/avisos/9/00/62/00/22/66/1200x1200/274733999.jpg|https://img10.naventcdn.com/avisos/9/00/62/00/22/66/1200x1200/274734000.jpg,PORTIKA MANAGER SOLUCIONES INTEGRALES INMOBILIARIAS,Cód. del anunciante: S1501|Cód. Plusvalia: 62002266,3 Habitaciones,none,127 m² Total,127 m² Cubierta,4 Baños,1 Estacionamiento,none,5 Antigüedad,<general_features_xml><general_feature><title>Características generales</title><content>Amueblado/a|Ascensor(es)|: 2|Piscina</content></general_feature><general_feature><title>Servicios</title><content>Area de lavandería|Gimnasio|Línea blanca|Aire acondicionado|Guardianía/Seguridad privada|Parqueadero visitantes|Iluminación|Control de accesos|Video vigilancia|Sistema de alarma de seguridad|Extractor de olores|Generador eléctrico|Cortinas/Persianas</content></general_feature><general_feature><title>Ambientes</title><content>Sala comunal|Area de eventos|Closets|: 3|Sala de estar</content></general_feature><general_feature><title>Exteriores</title><content>Area de BBQ|Balcón(es)|: 1</content></general_feature></general_features_xml>,Plusvalia->Departamento->Alquilar->Guayas->Guayaquil->Puerto Santa Ana->Alquiler Departamento - Puerto Santa Ana
departamento,https://www.plusvalia.com/propiedades/alquiler-departamento-puerto-santa-ana-62625333.html,Alquiler Departamento Puerto Santa Ana,"puerto santa ana, Puerto Santa Ana, Guayaquil",-2.179748994764442,-79.87495067337557,9/1/2022,Alquiler,house_default,USD,45,1150.0,+ USD 200 Condominio/Alícuota,0,Departamento · 108m² · 2 Habitaciones · 1 Estacionamiento,"Hermoso departamento de dos habitaciones|Sala comedor, cocina amaricana|Anaqueles altos y bajos|area de lavanderia|closet, walk in closet|baño dormitorio principal|baño segunda habitacion|aire central|cocina electrica empotrada|Iluminaciones|Cortinas|hermosas y exlusivas areas sociales",https://img10.naventcdn.com/avisos/9/00/62/62/53/33/1200x1200/286372746.jpg|https://img10.naventcdn.com/avisos/9/00/62/62/53/33/1200x1200/286372747.jpg|https://img10.naventcdn.com/avisos/9/00/62/62/53/33/1200x1200/286372748.jpg|https://img10.naventcdn.com/avisos/9/00/62/62/53/33/1200x1200/286372740.jpg|https://img10.naventcdn.com/avisos/9/00/62/62/53/33/1200x1200/286372741.jpg,Nuva Asesores Inmobiliarios,Cód. del anunciante: 2H9DL3|Cód. Plusvalia: 62625333,2 Habitaciones,none,108 m² Total,108 m² Cubierta,2 Baños,1 Estacionamiento,none,7 Antigüedad,<general_features_xml><general_feature><title>Características generales</title><content>Ascensor(es)|: 3|Jardín(es)|Piscina|Acabados de Lujo|Centros Comerciales Cercanos|Escuelas Cercanas|Vista a la Ciudad|Recepción|Closet|En condominio|Walk in closet</content></general_feature><general_feature><title>Servicios</title><content>Area de lavandería|Gimnasio|Aire acondicionado|Guardianía/Seguridad privada|Parqueadero visitantes|Iluminación|Control de accesos|Video vigilancia|Sistema de alarma de seguridad|Extractor de olores|Cortinas/Persianas|área de Juegos Infantiles|Parrilla|Areas verdes</content></general_feature><general_feature><title>Ambientes</title><content>Sala comunal|Area de eventos|Area deportiva|Cuarto de juegos|Sala de música y cine|page.posting.features.906|page.posting.features.911</content></general_feature><general_feature><title>Exteriores</title><content>Area de BBQ</content></general_feature></general_features_xml>,Plusvalia->Departamento->Alquilar->Guayas->Guayaquil->Puerto Santa Ana->Alquiler Departamento Puerto Santa Ana
departamento,https://www.plusvalia.com/propiedades/alquiler-departamento-santiago-de-roldos-monica-63184521.html,Alquiler Departamento - Santiago de Roldos (Mónica),"Coop. Santiaguito de Roldós, Sur de Guayaquil, Guayaquil",-2.2540811,-79.9017781,27/1/2022,Alquiler,house_default,USD,71,120.0,none,0,Departamento · 90m² · 1 Habitación,SE ALQUILA DEPARTAMENTO DE ESTRENO||Característica de cada apartamento:|Sala|Comedor|Cocina tipo americana|Baño completo|Cuarto de lavandería|Una habitación|3.5 mts de ancho y 14 mts. profundidad,https://img10.naventcdn.com/avisos/9/00/63/18/45/21/1200x1200/296081120.jpg|https://img10.naventcdn.com/avisos/9/00/63/18/45/21/1200x1200/296081121.jpg|https://img10.naventcdn.com/avisos/9/00/63/18/45/21/1200x1200/296081118.jpg|https://img10.naventcdn.com/avisos/9/00/63/18/45/21/1200x1200/296081131.jpg|https://img10.naventcdn.com/avisos/9/00/63/18/45/21/1200x1200/296081117.jpg,REMAX PREMIER,Cód. del anunciante: 2I050L|Cód. Plusvalia: 63184521,1 Habitación,none,90 m² Total,90 m² Cubierta,1 Baño,none,none,3 Antigüedad,<general_features_xml><general_feature><title>Servicios</title><content>Area de lavandería</content></general_feature></general_features_xml>,Plusvalia->Departamento->Alquilar->Guayas->Guayaquil->Sur de Guayaquil->Alquiler Departamento - Santiago de Roldos (Mónica)
departamento,https://www.plusvalia.com/propiedades/alquiler-departamento-semiamoblado-kennedy-nueva:-63109067.html,Alquiler Departamento Semiamoblado Kennedy Nueva: Guayaquil: Acogedor,"Kennedy Nueva, Norte de Guayaquil, Guayaquil",-2.177241969133712,-79.89738907447128,18/1/2022,Alquiler,house_default,USD,117,550.0,+ USD 1 Condominio/Alícuota,0,Departamento · 112m² · 4 Habitaciones,"Departamento Semiamoblado|Excelente ubicación!!||Cerca a Centros Comerciales||AREAS:|Area Construcción: 112ms2||DISTRIBUCION:|- Primer Piso: Sala, comedor, cocina tipo americano, cuatro dormitorios, tres baños completos, área de lavandería||OTROS: Piso de cerámica, el departamento viene incluido con aires acondicionados en todos los ambientes||ALICUOTAS: No dispone|INFORMES: -",https://img10.naventcdn.com/avisos/9/00/63/10/90/67/1200x1200/294822275.jpg,Possieri Bienes Raices,Cód. del anunciante: 014 IP*c|Cód. Plusvalia: 63109067,4 Habitaciones,none,112 m² Total,112 m² Cubierta,3 Baños,none,none,15 Antigüedad,<general_features_xml></general_features_xml>,Plusvalia->Departamento->Alquilar->Guayas->Guayaquil->Norte de Guayaquil->Alquiler Departamento Semiamoblado Kennedy Nueva: Guayaquil: Acogedor
departamento,https://www.plusvalia.com/propiedades/alquiler-departamento-semiamoblado-puerto-azul-63130992.html,Alquiler Departamento Semiamoblado Puerto Azul,"Puerto azul, Vía a la Costa, Guayaquil",-2.194667835575057,-79.9672034646537,unknown,Alquiler,house_default,USD,133,550.0,none,0,Departamento · 90m² · 2 Habitaciones · 1 Estacionamiento,"Alquiler departamento semi amoblado, sala, comedor, cocina con anaqueles altos y bajos, 2 dormitorios, 2 baños, area de lavanderia 1 parqueadero|El departamento queda con cocina, lavadora, secadora, aires y cortinas",https://img10.naventcdn.com/avisos/9/00/63/13/09/92/1200x1200/295192741.jpg|https://img10.naventcdn.com/avisos/9/00/63/13/09/92/1200x1200/295192740.jpg|https://img10.naventcdn.com/avisos/9/00/63/13/09/92/1200x1200/295192739.jpg|https://img10.naventcdn.com/avisos/9/00/63/13/09/92/1200x1200/295192742.jpg|https://img10.naventcdn.com/avisos/9/00/63/13/09/92/1200x1200/295192738.jpg,PUNTO INMOBILIARIO,Cód. del anunciante: 2HS5GC|Cód. Plusvalia: 63130992,2 Habitaciones,none,90 m² Total,90 m² Cubierta,2 Baños,1 Estacionamiento,none,5 Antigüedad,<general_features_xml></general_features_xml>,Plusvalia->Departamento->Alquilar->Guayas->Guayaquil->Vía a la Costa->Alquiler Departamento Semiamoblado Puerto Azul
departamento,https://www.plusvalia.com/propiedades/alquiler-departamento-sur-de-quito-sector-colegio-62331321.html,Alquiler Departamento Sur de Quito Sector Colegio Montufar Av Napo Chimbacalle,"chimbacalle, Sur de Quito, Quito",-0.239067491879408,-78.51277378224792,23/12/2021,Alquiler,house_default,USD,282,220.0,none,0,Departamento · 70m² · 2 Habitaciones,"Ponemos a su disposición este cómodo departamento al Sur de Quito cerca a la Av Napo y Pasteurizadora a unas 2 cuadras del Colegio Juan Pio Montúfar.|El departamento está en una propiedad compartida con 3 departamentos más, los 3 son independientes al igual que sus servicios básicos.||El dpto cuenta con lo siguiente; aproximadamente unos 70m2, 2 dormitorios, 1 solo baño completo, sala comedor y cocina independiente.||Para visitar este dpto contactame y coordinamos una cita.|Para alquilar: estabilidad laborar, referencia laboral.",https://img10.naventcdn.com/avisos/resize/9/00/62/33/13/21/1200x1200/281036686.jpg|https://img10.naventcdn.com/avisos/9/00/62/33/13/21/1200x1200/280883847.jpg|https://img10.naventcdn.com/avisos/9/00/62/33/13/21/1200x1200/280883839.jpg|https://img10.naventcdn.com/avisos/resize/9/00/62/33/13/21/1200x1200/281036681.jpg|https://img10.naventcdn.com/avisos/resize/9/00/62/33/13/21/1200x1200/281036685.jpg,Residencia Inversiones,Cód. del anunciante: Gabriel Hwarts 0963731999|Cód. Plusvalia: 62331321,2 Habitaciones,none,70 m² Total,70 m² Cubierta,1 Baño,none,none,10 Antigüedad,<general_features_xml><general_feature><title>Características generales</title><content>Terraza|Escuelas Cercanas|Número de departamentos|: 3|Número de pisos|: 1|Closet</content></general_feature><general_feature><title>Servicios</title><content>Línea blanca|Control de accesos|Servicios básicos (agua/luz)</content></general_feature><general_feature><title>Ambientes</title><content>Patio|Closets|: 2</content></general_feature></general_features_xml>,Plusvalia->Departamento->Alquilar->Pichincha->Quito->Sur de Quito->Alquiler Departamento Sur de Quito Sector Colegio Montufar Av Napo Chimbacalle
