title,title_alternative1,title_alternative2,rating,votes,type_serie,cover,state,followers,categories,related,episodes,description,reactions_like,reactions_funny,reactions_love,reactions_surprise,reactions_angry,reactions_sad,reactions_total
Kono Oto Tomare! 2nd Season,Stop This Sound! 2nd Season,この音とまれ！ 第2期,4.8,1449,ANIME,https://www3.animeflv.net/uploads/animes/covers/3201.jpg,FINALIZADO,4273,Drama|Escolares|Música|Shounen,Kono Oto Tomare! (Precuela),13.0,Segunda temporada de Kono Oto Tomare!,40,1,307,2,2,5,357
Black Fox,none,none,4.5,547,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/3196.jpg,FINALIZADO,4350,Acción,,1.0,"Rikka, la hija mayor de un clan Ninja, que admira mucho a su padre, un investigador, vive en una residencia ninja escondida en un rincón de una ciudad futurista. Continuando con su vida normalmente, la casa de Rikka fue repentinamente atacada un día. Llevada a una esquina, ¿qué haría ella para superar esta crisis? ¡Rompe la oscuridad en pedazos y conviértete en ""BLACK""!",54,4,96,2,8,3,167
Null Peta,ぬるぺた,none,4.5,300,OVA,https://www3.animeflv.net/uploads/animes/covers/3193.jpg,FINALIZADO,2259,Ciencia Ficción,,12.0,"El inventor genio Null pierde trágicamente a su hermana mayor, Peta, en un accidente. Para superar el dolor, Null desarrolla ""Peta Robo"", un robot con las mismas características que su difunta hermana. Sin embargo, el robot es un poco diferente en cuanto a lo que Null esperaba.",19,3,20,2,1,0,45
Granblue Fantasy The Animation Season 2,GRANBLUE FANTASY The Animation Season2,グランブルーファンタジー The Animation Season2,4.5,365,ANIME,https://www3.animeflv.net/uploads/animes/covers/3195.jpg,FINALIZADO,4386,Aventuras|Fantasía,Granblue Fantasy The Animation TV (Precuela),12.0,Segunda temporada de Granblue Fantasy,22,0,61,1,0,1,85
Chuubyou Gekihatsu Boy,"Juubyou Gekikatsu Boy, Young Disease Outburst Boy",厨病激発ボーイ,4.4,535,ANIME,https://www3.animeflv.net/uploads/animes/covers/3194.jpg,FINALIZADO,3783,Comedia|Escolares|Música,,11.0,"La historia la protagoniza Mizuki Hijiri, una chica de preparatoria que acaba de cambiar de escuela. En su nueva escuela conoce a varios chicos que sufren de chuunibyou, incluyendo al aspirante a héroe Noda, al trágicamente bello otaku Takashima que solo ama las chicas 2D, al reencarnado ángel o demonio Nakamura, y al titiritero en las sombras del destino Tsukumo.",19,30,92,0,0,0,141
Azur Lane,アズールレーン,none,4.4,977,ANIME,https://www3.animeflv.net/uploads/animes/covers/3192.jpg,FINALIZADO,10028,Acción|Historico|Militar,,12.0,"Enemigos llamados Siren aparecieron repentinamente del mar. Para luchar contra ellos, se formó un grupo del ejército, Azur Lane. Tuvieron éxito en repeler el ataque de los Siren utilizando buques de guerra, demostrando los diferentes ideales de las personas que lo formaron. La historia trata sobre las chicas que luchan contra fuertes enemigos mientras lidian con los problemas en cada campamento.",50,8,220,7,6,3,294
Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,"Super Human High Schoolers Are in Another World, But Seem to be Living in Comfort!",超人高校生たちは異世界でも余裕で生き抜くようです！,4.5,1892,ANIME,https://www3.animeflv.net/uploads/animes/covers/3191.jpg,FINALIZADO,20143,Fantasía,,12.0,"Siete estudiantes de secundaria que quedaron atrapados en un accidente de avión se despiertan, en una edad media como un mundo de fantasía diferente donde existe la magia y el hombre bestia (juujin). ¿Pero no entran en pánico ante su situación actual? Construyen una planta nuclear en un mundo sin electricidad, controlan la economía de una gran ciudad en un corto viaje de trabajo y, finalmente, por el bien de su benefactor que sufre el mal gobierno, declaran la guerra a los nobles malvados. Entonces ... ninguno de ellos es un estudiante normal de secundaria, ¡cada uno de ellos son estudiantes de secundaria súper humanos que se encuentran en la cima de la política, la economía, la ciencia y la medicina! Esta es la historia de un equipo de ensueño que posee la mayor sabiduría y tecnología de la tierra, que sin ningún tipo de autocontrol lleva una revolución a un mundo diferente con sobre-tecnología.",90,6,418,13,6,7,540
Ore wo Suki nano wa Omae dake ka yo,Oresuki,俺を好きなのはお前だけかよ,4.7,3755,ANIME,https://www3.animeflv.net/uploads/animes/covers/3187.jpg,FINALIZADO,25264,Comedia|Escolares|Romance,,12.0,"Kisaragi Amatsuyu es invitado bella estudiante de último año Cosmos y su amiga de la infancia Himawari. Esperando escuchar sus confesiones, él triunfalmente se encuentra con cada una de ellos. Pero Cosmos y Himawari confiesan a Amatsuyu que les gusta su amigo. Amatsuyu lucha en esta batalla solitaria, pero hay otra chica que lo está mirando. Ella es una niña sombría con gafas y trenzas. Amatsuyu descubre que la odia, porque ella siempre pone su lengua afilada solo sobre él y encuentra placer en sus problemas. Pero resulta que ella es la única a la que realmente le gusta.",138,77,871,19,21,18,1144
Houkago Saikoro Club,"Afterschool Dice Club, Houkago Saikoro Kurabu",放課後さいころ倶楽部,4.5,350,ANIME,https://www3.animeflv.net/uploads/animes/covers/3190.jpg,FINALIZADO,3027,Comedia|Escolares|Shounen,,12.0,"Aya es una chica de preparatoria que acaba de trasladarse a vivir a una nueva ciudad. Miki es una chica muy tímida de su nueva clase que acabará convirtiéndose en su primera amiga en la ciudad, y juntas seguirán un día a Midori, la presidenta del consejo, para descubrir que acaba en una tienda especializada en juegos de mesa. Sin pensárselo dos veces, deciden probar un juego de mesa juntas, algo que acabará convirtiéndose en una nueva afición para todas",6,1,20,0,0,0,27
Radiant 2nd Season,RADIANT Season 2,ラディアン 第2シリーズ,4.7,938,ANIME,https://www3.animeflv.net/uploads/animes/covers/3184.jpg,FINALIZADO,7754,Acción|Aventuras|Fantasía|Magia,Radiant (Precuela),21.0,Segunda temporada de Radiant,47,3,257,8,5,6,326
